latitude,longitude,DIFF_BLE_A1_A5,DIFF_BLE_A1_A3,A5_BLE_max,A5_WIFI_max,A3_BLE_max,A3_WIFI_max,DIFF_LORA_A1_A3,A5_BLE_mean,A5_WIFI_mean,A3_WIFI_mean,A3_BLE_mean,A5_WIFI_min,A5_BLE_min,A2_BLE_max,A3_WIFI_min,A3_BLE_min,A2_BLE_mean,A2_WIFI_max,A3_LORA_max,A2_BLE_min,A4_BLE_max,DIFF_LORA_A2_A3,A2_WIFI_mean,DIFF_LORA_A3_A5,A3_LORA_mean,A2_WIFI_min,A4_BLE_mean,A1_WIFI_max,DIFF_LORA_A3_A4,A1_BLE_max,A1_LORA_count,A4_WIFI_max,A1_WIFI_mean,A4_BLE_min,A3_LORA_min,A4_WIFI_mean,A1_WIFI_min,A1_BLE_mean,DIFF_LORA_A1_A5,A1_LORA_max,DIFF_LORA_A1_A2,A1_LORA_snr_mean,A4_WIFI_min,A1_BLE_min,DIFF_LORA_A1_A4,DIFF_BLE_A3_A5,A3_LORA_snr_mean,A1_LORA_mean,A5_LORA_max,DIFF_LORA_A2_A5,A5_LORA_mean,A4_LORA_snr_mean,A4_LORA_max,A5_LORA_count,DIFF_LORA_A2_A4,A5_LORA_snr_mean,A5_LORA_min,A4_LORA_mean,A2_LORA_max,A3_LORA_count,A3_BLE_count,A1_LORA_min,A4_LORA_count,A5_BLE_count,A2_LORA_snr_mean,A2_LORA_mean,A3_WIFI_count,A2_LORA_min,A2_BLE_count,DIFF_LORA_A4_A5,A5_WIFI_count,A4_LORA_min,A4_BLE_count,A1_LORA_std,A1_BLE_count,A3_BLE_std,A2_WIFI_count,A5_BLE_std,A4_WIFI_count,A1_LORA_snr_std,A1_WIFI_count,A3_LORA_snr_std,A3_WIFI_std,A2_BLE_std,A5_WIFI_std,A4_BLE_std,A1_BLE_std,A4_LORA_std,A4_LORA_snr_std,A1_WIFI_std,A3_LORA_std,A5_LORA_std,A2_LORA_count,A5_LORA_snr_std,A1_LORA_rate,A2_LORA_snr_std,A5_LORA_rate,A3_LORA_rate,A4_LORA_rate,A2_LORA_rate
12.84273,80.15364,-5.0,3.0,-82.0,-84.0,-94.0,-92.0,-24.487012987012974,-86.0,-88.16666666666667,-92.0,-94.0,-92.0,-90.0,-120.0,-92.0,-94.0,-120.0,-120.0,-84,-120.0,-85.0,-30.214285714285708,-120.0,-1.1857142857142975,-89.78571428571429,-120.0,-86.33333333333333,-89.0,22.88095238095238,-89.0,11.0,-80.0,-89.0,-89.0,-97,-83.8,-89.0,-91.0,-25.672727272727272,-112.0,5.727272727272734,-9.068181818181818,-87.0,-92.0,-1.6060606060605949,-8.0,10.875,-114.27272727272727,-81.0,-31.400000000000006,-88.6,-7.583333333333333,-109.0,30.0,-7.333333333333329,10.785714285714286,-99.0,-112.66666666666667,-120.0,28,1.0,-117.0,3.0,5.0,-20.0,-120.0,1.0,-120.0,0.0,-24.066666666666677,6.0,-116.0,3.0,1.618079669911781,3.0,0.0,0.0,4.0,5.0,2.2558006036962497,1.0,1.142912945066246,0.0,0.0,2.7141603981096374,2.3094010767585034,1.7320508075688772,3.511884584284246,1.755942292142123,0.0,3.4249319307336217,5.455778335066346,0.0,1.801123987694245,0.36666666666666664,0.0,1.0,0.9333333333333333,0.1,0.0
12.84266,80.15366,-30.0,0.0,-87.0,-86.0,-120.0,-120.0,-29.766666666666666,-90.0,-88.0,-120.0,-120.0,-90.0,-93.0,-120.0,-120.0,-120.0,-120.0,-120.0,-79,-120.0,-80.0,-31.266666666666666,-120.0,-5.078160919540224,-88.73333333333333,-120.0,-84.75,-120.0,18.266666666666666,-120.0,2.0,-84.0,-120.0,-88.0,-103,-85.25,-120.0,-120.0,-34.84482758620689,-116.0,1.5,-11.625,-86.0,-120.0,-11.5,-30.0,10.336206896551724,-118.5,-78.0,-36.34482758620689,-83.65517241379311,-3.375,-106.0,29.0,-13.0,11.883928571428571,-94.0,-107.0,-120.0,30,0.0,-121.0,2.0,2.0,-20.0,-120.0,0.0,-120.0,0.0,-23.34482758620689,5.0,-108.0,4.0,3.5355339059327378,0.0,0.0,0.0,4.242640687119285,4.0,1.590990257669732,0.0,2.389780943029094,0.0,0.0,1.8708286933869707,3.4034296427770228,0.0,1.4142135623730951,1.2374368670764582,0.0,5.582814352273773,4.320018700926499,0.0,0.9390749557339779,0.06666666666666667,0.0,0.9666666666666667,1.0,0.06666666666666667,0.0
12.84258,80.15368,-32.57142857142857,-25.5,-81.0,-79.0,-94.0,-120.0,-28.448275862068968,-87.42857142857143,-82.2,-120.0,-94.5,-87.0,-95.0,-120.0,-120.0,-95.0,-120.0,-120.0,-80,-120.0,-84.0,-28.448275862068968,-120.0,-3.0183908045977006,-91.55172413793103,-120.0,-89.0,-120.0,22.11494252873564,-120.0,0.0,-81.0,-120.0,-94.0,-107,-84.5,-120.0,-120.0,-31.46666666666667,-120.0,0.0,-20.0,-87.0,-120.0,-6.333333333333329,-7.071428571428569,9.178571428571429,-120.0,-81.0,-31.46666666666667,-88.53333333333333,-8.583333333333334,-113.0,30.0,-6.333333333333329,10.571428571428571,-104.0,-113.66666666666667,-120.0,29,2.0,-120.0,3.0,7.0,-20.0,-120.0,0.0,-120.0,0.0,-25.13333333333334,5.0,-114.0,2.0,0.0,0.0,0.7071067811865476,0.0,4.649628761422531,4.0,0.0,0.0,3.194220143954128,0.0,0.0,3.420526275297414,7.0710678118654755,0.0,0.5773502691896257,0.14433756729740646,0.0,6.593211914518879,6.355737746229826,0.0,2.004459314343183,0.0,0.0,1.0,0.9666666666666667,0.1,0.0
12.84252,80.1537,-7.357142857142861,24.5,-82.0,-79.0,-120.0,-94.0,-23.799999999999997,-88.14285714285714,-83.8,-94.0,-120.0,-88.0,-96.0,-91.0,-94.0,-120.0,-91.0,-120.0,-84,-91.0,-88.0,-30.0,-120.0,15.620689655172413,-90.0,-120.0,-92.5,-120.0,18.900000000000006,-95.0,10.0,-120.0,-120.0,-97.0,-100,-120.0,-120.0,-95.5,-8.179310344827584,-112.0,6.200000000000003,-9.625,-120.0,-96.0,-4.8999999999999915,-31.85714285714286,10.182692307692308,-113.8,-99.0,-14.379310344827587,-105.62068965517241,-5.541666666666667,-108.0,29.0,-11.099999999999994,-2.3189655172413794,-113.0,-108.9,-120.0,29,0.0,-116.0,10.0,7.0,-20.0,-120.0,1.0,-120.0,1.0,-3.279310344827593,5.0,-111.0,2.0,1.2292725943057181,2.0,0.0,0.0,4.845223470201398,0.0,2.295004456323659,0.0,1.6424945849342887,0.0,0.0,3.492849839314596,6.363961030678928,0.7071067811865476,0.9944289260117531,1.7927674560620381,0.0,4.6675169293441545,3.867573926742413,0.0,4.000500276597189,0.3333333333333333,0.0,0.9666666666666667,0.9666666666666667,0.3333333333333333,0.0
12.84246,80.15371,-28.66666666666667,-26.0,-91.0,-82.0,-94.0,-120.0,-32.20689655172414,-91.33333333333333,-86.57142857142857,-120.0,-94.0,-91.0,-92.0,-120.0,-120.0,-94.0,-120.0,-120.0,-81,-120.0,-94.0,-32.20689655172414,-120.0,18.88689655172415,-87.79310344827586,-120.0,-94.0,-90.0,22.206896551724142,-120.0,0.0,-83.0,-90.0,-94.0,-96,-83.0,-90.0,-120.0,-13.319999999999993,-120.0,0.0,-20.0,-83.0,-120.0,-10.0,-2.6666666666666714,11.37037037037037,-120.0,-97.0,-13.319999999999993,-106.68,-6.875,-110.0,25.0,-10.0,-3.19,-116.0,-110.0,-120.0,29,1.0,-120.0,3.0,3.0,-20.0,-120.0,0.0,-120.0,0.0,-3.319999999999993,7.0,-110.0,1.0,0.0,0.0,0.0,0.0,0.5773502691896257,1.0,0.0,1.0,0.9616951439294834,0.0,0.0,3.25868802112869,0.0,0.0,0.0,0.5204164998665332,0.0,3.6972896476900825,6.662832230615845,0.0,6.031289939418709,0.0,0.0,0.8333333333333334,0.9666666666666667,0.1,0.0
12.8424,80.15373,-0.7999999999999972,-0.5,-90.0,-90.0,-87.0,-86.0,-34.85714285714286,-91.2,-90.5,-87.0,-91.5,-91.0,-92.0,-93.0,-88.0,-96.0,-93.0,-89.0,-77,-93.0,-91.0,-34.85714285714286,-89.0,23.537142857142868,-85.14285714285714,-89.0,-92.0,-120.0,27.214285714285722,-92.0,0.0,-120.0,-120.0,-93.0,-95,-120.0,-120.0,-92.0,-11.319999999999993,-120.0,0.0,-20.0,-120.0,-92.0,-7.642857142857139,-0.29999999999999716,12.125,-120.0,-104.0,-11.319999999999993,-108.68,-7.05,-111.0,25.0,-7.642857142857139,-3.51,-116.0,-112.35714285714286,-120.0,28,6.0,-120.0,14.0,5.0,-20.0,-120.0,2.0,-120.0,3.0,-3.6771428571428544,2.0,-114.0,2.0,0.0,1.0,3.6193922141707713,1.0,1.0954451150103321,0.0,0.0,0.0,1.6742881295466265,1.4142135623730951,0.0,0.7071067811865476,1.4142135623730951,0.0,1.0082080720186268,1.8879315968238135,0.0,4.39456133330385,3.184860017855311,0.0,3.9669730273849857,0.0,0.0,0.8333333333333334,0.9333333333333333,0.4666666666666667,0.0
12.84234,80.15374,-10.333333333333329,-7.333333333333329,-84.0,-84.0,-89.0,-89.0,-29.519999999999996,-86.66666666666667,-84.5,-90.5,-89.66666666666667,-85.0,-88.0,-88.0,-93.0,-91.0,-90.0,-87.0,-78,-91.0,-120.0,-35.519999999999996,-89.0,25.394999999999996,-84.48,-91.0,-120.0,-120.0,31.519999999999996,-97.0,2.0,-120.0,-120.0,-120.0,-90,-120.0,-120.0,-97.0,-4.125,-113.0,6.0,-11.75,-120.0,-97.0,2.0,-3.0,11.39,-114.0,-104.0,-10.125,-109.875,-12.083333333333334,-114.0,16.0,-4.0,-7.078125,-115.0,-116.0,-120.0,25,3.0,-115.0,3.0,3.0,-20.0,-120.0,4.0,-120.0,4.0,-6.125,2.0,-119.0,0.0,1.4142135623730951,1.0,1.1547005383792517,4.0,2.3094010767585034,0.0,0.7071067811865476,0.0,1.104158805003459,1.9148542155126762,1.4142135623730951,0.7071067811865476,0.0,0.0,2.6457513110645907,0.5204164998665332,0.0,3.731844941401862,3.461695153148719,0.0,3.135440891379286,0.06666666666666667,0.0,0.5333333333333333,0.8333333333333334,0.1,0.0
12.84228,80.15376,-5.0,-5.0,-87.0,-88.0,-89.0,-83.0,-37.44827586206897,-89.0,-88.5,-84.0,-89.0,-89.0,-91.0,-90.0,-85.0,-89.0,-90.0,-87.0,-74,-90.0,-95.0,-37.44827586206897,-88.0,28.098275862068974,-82.55172413793103,-89.0,-95.0,-120.0,32.64827586206897,-94.0,0.0,-120.0,-120.0,-95.0,-95,-120.0,-120.0,-94.0,-9.349999999999994,-120.0,0.0,-20.0,-120.0,-94.0,-4.799999999999997,0.0,12.401785714285714,-120.0,-107.0,-9.349999999999994,-110.65,-10.1,-113.0,20.0,-4.799999999999997,-6.214285714285714,-115.0,-115.2,-120.0,29,3.0,-120.0,5.0,5.0,-20.0,-120.0,2.0,-120.0,1.0,-4.549999999999997,2.0,-117.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.9821067814442227,1.4142135623730951,0.0,0.7071067811865476,0.0,0.0,1.6431676725154982,1.0694624818103717,0.0,5.408896156839026,2.2307657406087458,0.0,2.369448398738769,0.0,0.0,0.6666666666666666,0.9666666666666667,0.16666666666666666,0.0
12.84222,80.1538,-3.0,-4.5,-89.0,-88.0,-87.0,-83.0,-36.0,-89.0,-88.0,-84.0,-87.5,-88.0,-89.0,-90.0,-85.0,-88.0,-91.75,-120.0,-76,-94.0,-93.0,-36.0,-120.0,29.799999999999997,-84.0,-120.0,-93.0,-120.0,31.5,-92.0,0.0,-120.0,-120.0,-93.0,-92,-120.0,-120.0,-92.0,-6.200000000000003,-120.0,0.0,-20.0,-120.0,-92.0,-4.5,1.5,12.491071428571429,-120.0,-109.0,-6.200000000000003,-113.8,-12.25,-115.0,15.0,-4.5,-9.066666666666666,-117.0,-115.5,-120.0,29,4.0,-120.0,2.0,3.0,-20.0,-120.0,2.0,-120.0,4.0,-1.7000000000000028,1.0,-116.0,1.0,0.0,2.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,1.1395299202537155,1.4142135623730951,1.707825127659933,0.0,0.0,0.0,0.7071067811865476,0.7071067811865476,0.0,3.494894235064305,2.4260491103261463,0.0,2.703282836707638,0.0,0.0,0.5,0.9666666666666667,0.06666666666666667,0.0
12.84215,80.1538,-31.57142857142857,-34.75,-85.0,-120.0,-83.0,-80.0,-40.03846153846153,-88.42857142857143,-120.0,-82.5,-85.25,-120.0,-92.0,-89.0,-85.0,-87.0,-90.83333333333333,-120.0,-72,-93.0,-92.0,-40.03846153846153,-120.0,18.653846153846146,-79.96153846153847,-120.0,-92.5,-120.0,40.03846153846153,-120.0,0.0,-120.0,-120.0,-93.0,-88,-120.0,-120.0,-120.0,-21.384615384615387,-120.0,0.0,-20.0,-120.0,-120.0,0.0,3.1785714285714306,12.365384615384615,-120.0,-90.0,-21.384615384615387,-98.61538461538461,-20.0,-120.0,26.0,0.0,3.8653846153846154,-114.0,-120.0,-120.0,26,4.0,-120.0,0.0,7.0,-20.0,-120.0,2.0,-120.0,6.0,-21.384615384615387,0.0,-120.0,2.0,0.0,0.0,1.707825127659933,0.0,3.2071349029490923,0.0,0.0,0.0,0.7524319545007683,3.5355339059327378,1.4719601443879744,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,4.573670466754414,6.15192277634837,0.0,4.812084147867101,0.0,0.0,0.8666666666666667,0.8666666666666667,0.0,0.0
12.84209,80.15382,-31.0,-31.0,-83.0,-77.0,-83.0,-87.0,-38.39285714285714,-89.0,-77.0,-89.0,-89.0,-77.0,-94.0,-83.0,-92.0,-94.0,-87.16666666666667,-80.0,-73,-90.0,-89.0,-38.39285714285714,-82.66666666666667,18.226190476190467,-81.60714285714286,-87.0,-90.5,-120.0,32.39285714285714,-120.0,0.0,-120.0,-120.0,-92.0,-94,-120.0,-120.0,-120.0,-20.16666666666667,-120.0,0.0,-20.0,-120.0,-120.0,-6.0,0.0,12.851851851851851,-120.0,-93.0,-20.16666666666667,-99.83333333333333,-7.916666666666667,-113.0,30.0,-6.0,4.458333333333333,-108.0,-114.0,-120.0,28,3.0,-120.0,3.0,8.0,-20.0,-120.0,3.0,-120.0,6.0,-14.166666666666671,1.0,-115.0,2.0,0.0,0.0,5.5677643628300215,3.0,3.854496446637726,0.0,0.0,0.0,1.1894149726684868,2.6457513110645907,2.7141603981096374,0.0,2.1213203435596424,0.0,1.0,0.9464847243000456,0.0,5.384059364280379,4.210687005403188,0.0,3.451688325855997,0.0,0.0,1.0,0.9333333333333333,0.1,0.0
12.84201,80.15383,-33.0,-29.799999999999997,-84.0,-79.0,-87.0,-81.0,-39.06896551724138,-87.0,-84.5,-81.0,-90.2,-90.0,-91.0,-89.0,-81.0,-93.0,-89.0,-120.0,-72,-89.0,-94.0,-39.06896551724138,-120.0,24.034482758620697,-80.93103448275862,-120.0,-94.0,-120.0,39.06896551724138,-120.0,0.0,-120.0,-120.0,-94.0,-92,-120.0,-120.0,-120.0,-15.034482758620683,-120.0,0.0,-20.0,-120.0,-120.0,0.0,-3.200000000000003,13.336206896551724,-120.0,-97.0,-15.034482758620683,-104.96551724137932,-20.0,-120.0,29.0,0.0,1.4732142857142858,-114.0,-120.0,-120.0,29,5.0,-120.0,0.0,4.0,-20.0,-120.0,1.0,-120.0,1.0,-15.034482758620683,2.0,-120.0,1.0,0.0,0.0,2.3874672772626644,0.0,2.943920288775949,0.0,0.0,0.0,1.1105738985931795,0.0,0.0,7.7781745930520225,0.0,0.0,0.0,0.0,0.0,5.737912976004171,4.0043080249427225,0.0,3.667512077862845,0.0,0.0,0.9666666666666667,0.9666666666666667,0.0,0.0
12.84196,80.15385,-30.0,-34.0,-87.0,-120.0,-82.0,-86.0,-28.592592592592595,-90.0,-120.0,-86.0,-86.0,-120.0,-94.0,-93.0,-86.0,-90.0,-93.0,-120.0,-81,-93.0,-94.0,-28.592592592592595,-120.0,7.50563607085347,-91.4074074074074,-120.0,-94.0,-120.0,28.592592592592595,-120.0,0.0,-120.0,-120.0,-94.0,-103,-120.0,-120.0,-120.0,-21.086956521739125,-120.0,0.0,-20.0,-120.0,-120.0,0.0,4.0,11.00925925925926,-120.0,-94.0,-21.086956521739125,-98.91304347826087,-20.0,-120.0,23.0,0.0,5.784090909090909,-109.0,-120.0,-120.0,27,2.0,-120.0,0.0,4.0,-20.0,-120.0,1.0,-120.0,1.0,-21.086956521739125,0.0,-120.0,1.0,0.0,0.0,5.656854249492381,0.0,3.1622776601683795,0.0,0.0,0.0,2.323046616847278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.344006414517534,3.329114589882597,0.0,1.7530508348126217,0.0,0.0,0.7666666666666667,0.9,0.0,0.0
12.8419,80.15386,-27.0,-25.5,-92.0,-88.0,-92.0,-86.0,-34.14814814814815,-93.0,-88.0,-88.0,-94.5,-88.0,-94.0,-120.0,-90.0,-96.0,-120.0,-120.0,-80,-120.0,-94.0,-34.14814814814815,-120.0,17.86243386243386,-85.85185185185185,-120.0,-94.0,-120.0,32.14814814814815,-120.0,0.0,-94.0,-120.0,-94.0,-93,-94.0,-120.0,-120.0,-16.285714285714292,-120.0,0.0,-20.0,-94.0,-120.0,-2.0,-1.5,12.884615384615385,-120.0,-96.0,-16.285714285714292,-103.71428571428571,-9.75,-118.0,28.0,-2.0,0.6517857142857143,-117.0,-118.0,-120.0,27,4.0,-120.0,1.0,4.0,-20.0,-120.0,2.0,-120.0,0.0,-14.285714285714292,1.0,-118.0,1.0,0.0,0.0,1.9148542155126762,0.0,0.816496580927726,1.0,0.0,0.0,0.9089300556994725,2.8284271247461903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7970273190231487,5.162953094507508,0.0,4.915649275958649,0.0,0.0,0.9333333333333333,0.9,0.03333333333333333,0.0
12.8419,80.15378,-28.0,-24.5,-91.0,-84.0,-93.0,-120.0,-17.448275862068968,-92.0,-87.66666666666667,-120.0,-95.5,-92.0,-93.0,-93.0,-120.0,-98.0,-94.5,-88.0,-82,-96.0,-120.0,-30.448275862068968,-88.0,7.519704433497537,-89.55172413793103,-88.0,-120.0,-120.0,24.448275862068968,-120.0,2.0,-120.0,-120.0,-120.0,-98,-120.0,-120.0,-120.0,-9.92857142857143,-103.0,13.0,-3.625,-120.0,-120.0,7.0,-3.5,11.203703703703704,-107.0,-89.0,-22.92857142857143,-97.07142857142857,-7.25,-114.0,28.0,-6.0,5.456896551724138,-106.0,-114.0,-120.0,29,2.0,-111.0,1.0,4.0,-20.0,-120.0,0.0,-120.0,2.0,-16.92857142857143,6.0,-114.0,0.0,5.656854249492381,0.0,3.5355339059327378,2.0,0.816496580927726,0.0,5.480077554195743,0.0,2.186097943030965,0.0,2.1213203435596424,3.444802848737017,0.0,0.0,0.0,0.0,0.0,4.65668648977354,4.319881440661961,0.0,3.428523321706837,0.06666666666666667,0.0,0.9333333333333333,0.9666666666666667,0.03333333333333333,0.0
12.84196,80.15377,-27.75,-34.0,-89.0,-120.0,-86.0,-78.0,-23.00666666666666,-92.25,-120.0,-82.66666666666667,-86.0,-120.0,-95.0,-88.0,-86.0,-86.0,-88.0,-120.0,-75,-88.0,-92.0,-36.56666666666666,-120.0,12.011111111111106,-83.43333333333334,-120.0,-94.0,-120.0,30.566666666666663,-120.0,25.0,-120.0,-120.0,-96.0,-96,-120.0,-120.0,-120.0,-10.995555555555555,-99.0,13.560000000000002,-3.38,-120.0,-120.0,7.560000000000002,6.25,12.473214285714286,-106.44,-89.0,-24.555555555555557,-95.44444444444444,-6.5,-114.0,27.0,-6.0,6.151785714285714,-103.0,-114.0,-120.0,30,1.0,-113.0,1.0,4.0,-20.0,-120.0,3.0,-120.0,1.0,-18.555555555555557,0.0,-114.0,2.0,3.6864617182333523,0.0,0.0,0.0,2.753785273643051,0.0,4.038950977667345,0.0,1.0744061359530412,4.163331998932265,0.0,0.0,2.8284271247461903,0.0,0.0,0.0,0.0,4.973608509844277,3.7450822455109076,0.0,3.1257142041002863,0.8333333333333334,0.0,0.9,1.0,0.03333333333333333,0.0
12.84202,80.15375,-28.66666666666667,-29.66666666666667,-91.0,-91.0,-87.0,-90.0,-22.125994694960212,-91.33333333333333,-91.0,-90.0,-90.33333333333333,-91.0,-92.0,-85.0,-90.0,-94.0,-90.0,-85.0,-75,-94.0,-92.0,-36.241379310344826,-86.5,9.134236453201964,-83.75862068965517,-88.0,-93.0,-120.0,36.241379310344826,-120.0,26.0,-90.0,-120.0,-94.0,-97,-90.0,-120.0,-120.0,-12.991758241758248,-100.0,14.115384615384613,-3.480769230769231,-90.0,-120.0,14.115384615384613,1.0,12.49,-105.88461538461539,-87.0,-27.10714285714286,-92.89285714285714,-20.0,-120.0,28.0,0.0,7.714285714285714,-99.0,-120.0,-120.0,29,3.0,-114.0,0.0,3.0,-20.0,-120.0,1.0,-120.0,3.0,-27.10714285714286,1.0,-120.0,2.0,4.052919175872354,0.0,3.511884584284246,2.0,0.5773502691896257,1.0,4.135772646630298,0.0,1.572020992226249,0.0,4.58257569495584,0.0,1.4142135623730951,0.0,0.0,0.0,0.0,6.456752680133706,3.1779248495215158,0.0,2.384085240477453,0.8666666666666667,0.0,0.9333333333333333,0.9666666666666667,0.0,0.0
12.84203,80.15375,-29.5,-28.75,-87.0,-84.0,-90.0,-86.0,-26.433333333333337,-90.5,-85.66666666666667,-87.5,-91.25,-87.0,-95.0,-89.0,-89.0,-92.0,-89.66666666666667,-86.0,-76,-90.0,-86.0,-38.0,-86.0,15.103448275862064,-82.0,-86.0,-88.16666666666667,-120.0,29.888888888888886,-120.0,30.0,-85.0,-120.0,-91.0,-93,-86.33333333333333,-120.0,-120.0,-11.329885057471273,-100.0,11.566666666666663,-2.216666666666667,-89.0,-120.0,3.4555555555555486,-0.75,12.826923076923077,-108.43333333333334,-89.0,-22.896551724137936,-97.10344827586206,-5.541666666666667,-111.0,29.0,-8.111111111111114,7.526785714285714,-112.0,-111.88888888888889,-120.0,30,4.0,-116.0,9.0,6.0,-20.0,-120.0,2.0,-120.0,3.0,-14.785440613026822,3.0,-113.0,6.0,3.8118086333748797,0.0,0.9574271077563381,1.0,3.449637662132068,3.0,4.044863352479275,0.0,0.4624350266212042,2.1213203435596424,0.5773502691896257,1.5275252316519468,1.7224014243685084,0.0,0.927960727138337,0.3322900339562814,0.0,4.785034140331491,6.166411480096988,0.0,3.721396645000099,1.0,0.0,0.9666666666666667,1.0,0.3,0.0
12.84203,80.15374,-28.0,-25.0,-90.0,-86.0,-95.0,-120.0,-37.15024630541872,-92.0,-87.66666666666667,-120.0,-95.0,-89.0,-94.0,-96.0,-120.0,-95.0,-96.0,-120.0,-77,-96.0,-120.0,-41.79310344827586,-120.0,12.193103448275863,-78.20689655172414,-120.0,-120.0,-120.0,33.99310344827586,-120.0,14.0,-120.0,-120.0,-120.0,-80,-120.0,-120.0,-120.0,-24.957142857142856,-110.0,4.642857142857139,-8.666666666666666,-120.0,-120.0,-3.1571428571428584,-3.0,13.008333333333333,-115.35714285714286,-88.0,-29.599999999999994,-90.4,-5.95,-111.0,30.0,-7.799999999999997,10.883333333333333,-94.0,-112.2,-120.0,29,1.0,-120.0,10.0,3.0,-20.0,-120.0,0.0,-120.0,1.0,-21.799999999999997,3.0,-114.0,0.0,2.8448913148671586,0.0,0.0,0.0,2.0,0.0,3.0496877279641663,0.0,0.764185766065733,0.0,0.0,1.5275252316519468,0.0,0.0,1.2292725943057181,0.93392838174146,0.0,0.6750296472233955,1.5447352189134955,0.0,0.8271610497955343,0.4666666666666667,0.0,1.0,0.9666666666666667,0.3333333333333333,0.0
12.84209,80.15373,-35.75,-35.75,-82.0,-82.0,-84.0,-82.0,-23.92857142857143,-84.25,-86.83333333333333,-86.71428571428571,-84.25,-91.0,-86.0,-87.0,-91.0,-85.0,-90.5,-93.0,-74,-94.0,-88.0,-39.17857142857143,-93.0,17.557881773399018,-80.82142857142857,-93.0,-92.0,-120.0,34.17857142857143,-120.0,28.0,-120.0,-120.0,-95.0,-93,-120.0,-120.0,-120.0,-6.370689655172413,-97.0,15.25,0.625,-120.0,-120.0,10.25,0.0,12.298076923076923,-104.75,-91.0,-21.620689655172413,-98.37931034482759,-6.25,-115.0,29.0,-5.0,6.151785714285714,-109.0,-115.0,-120.0,28,4.0,-119.0,1.0,4.0,-20.0,-120.0,7.0,-120.0,2.0,-16.620689655172413,6.0,-115.0,3.0,6.257587986389597,0.0,0.5,1.0,1.707825127659933,0.0,5.762868048823272,0.0,0.6964884448762619,3.199702367110922,4.949747468305833,3.311595788538611,3.605551275463989,0.0,0.0,0.0,0.0,5.793058243235934,4.9382891275612,0.0,3.9136154105903893,0.9333333333333333,0.0,0.9666666666666667,0.9333333333333333,0.03333333333333333,0.0
12.84216,80.15371,-29.799999999999997,-29.33333333333333,-85.0,-83.0,-88.0,-84.0,-23.60714285714286,-90.2,-86.57142857142857,-86.85714285714286,-90.66666666666667,-91.0,-94.0,-82.0,-90.0,-95.0,-86.2,-83.0,-78,-91.0,-120.0,-36.85714285714286,-86.5,14.892857142857153,-83.14285714285714,-92.0,-120.0,-120.0,30.35714285714286,-120.0,28.0,-93.0,-120.0,-120.0,-91,-93.0,-120.0,-120.0,-8.714285714285708,-98.0,13.25,-3.5535714285714284,-93.0,-120.0,6.75,-0.46666666666666856,12.258928571428571,-106.75,-93.0,-21.964285714285708,-98.03571428571429,-9.25,-113.0,28.0,-6.5,4.125,-110.0,-113.5,-120.0,28,6.0,-115.0,2.0,5.0,-20.0,-120.0,7.0,-120.0,5.0,-15.464285714285708,7.0,-114.0,0.0,4.63181429935438,0.0,2.7325202042558927,4.0,3.7013511046643495,1.0,4.348987293174179,0.0,1.2719956303375748,2.193062655175134,4.08656334834051,3.101458950082625,0.0,0.0,0.7071067811865476,0.7071067811865476,0.0,3.5871611153842626,5.238618300002559,0.0,4.801379045726419,0.9333333333333333,0.0,0.9333333333333333,0.9333333333333333,0.06666666666666667,0.0
12.84222,80.15369,-32.33333333333333,-31.5,-85.0,-86.0,-85.0,-83.0,-19.470114942528724,-87.66666666666667,-89.0,-86.25,-88.5,-91.0,-91.0,-87.0,-89.0,-92.0,-89.2,-86.0,-77,-91.0,-90.0,-34.36666666666666,-87.0,10.766666666666666,-85.63333333333334,-89.0,-91.0,-120.0,27.36666666666666,-120.0,29.0,-86.0,-120.0,-92.0,-95,-86.0,-120.0,-120.0,-8.703448275862058,-98.0,14.896551724137936,-1.3362068965517242,-86.0,-120.0,7.896551724137936,-0.8333333333333286,11.96551724137931,-105.10344827586206,-88.0,-23.599999999999994,-96.4,-8.25,-113.0,30.0,-7.0,6.198275862068965,-107.0,-113.0,-120.0,30,4.0,-111.0,1.0,6.0,-20.0,-120.0,4.0,-120.0,5.0,-16.599999999999994,8.0,-113.0,2.0,3.4052986819514808,0.0,3.1091263510296048,3.0,2.1602468994692865,1.0,3.714880707364738,0.0,1.5217531858421356,2.5,1.6431676725154984,1.8516401995451028,1.4142135623730951,0.0,0.0,0.0,0.0,4.923436796086396,4.6431261763660014,0.0,3.171003749339493,0.9666666666666667,0.0,1.0,1.0,0.03333333333333333,0.0
