latitude,longitude,DIFF_BLE_A1_A5,DIFF_BLE_A1_A3,A5_BLE_max,A5_WIFI_max,A3_BLE_max,A3_WIFI_max,DIFF_LORA_A1_A3,A5_BLE_mean,A5_WIFI_mean,A3_WIFI_mean,A3_BLE_mean,A5_WIFI_min,A5_BLE_min,A2_BLE_max,A3_WIFI_min,A3_BLE_min,A2_BLE_mean,A2_WIFI_max,A3_LORA_max,A2_BLE_min,A4_BLE_max,DIFF_LORA_A2_A3,A2_WIFI_mean,DIFF_LORA_A3_A5,A3_LORA_mean,A2_WIFI_min,A4_BLE_mean,A1_WIFI_max,DIFF_LORA_A3_A4,A1_BLE_max,A1_LORA_count,A4_WIFI_max,A1_WIFI_mean,A4_BLE_min,A3_LORA_min,A4_WIFI_mean,A1_WIFI_min,A1_BLE_mean,DIFF_LORA_A1_A5,A1_LORA_max,DIFF_LORA_A1_A2,A1_LORA_snr_mean,A4_WIFI_min,A1_BLE_min,DIFF_LORA_A1_A4,DIFF_BLE_A3_A5,A3_LORA_snr_mean,A1_LORA_mean,A5_LORA_max,DIFF_LORA_A2_A5,A5_LORA_mean,A4_LORA_snr_mean,A4_LORA_max,A5_LORA_count,DIFF_LORA_A2_A4,A5_LORA_snr_mean,A5_LORA_min,A4_LORA_mean,A2_LORA_max,A3_LORA_count,A3_BLE_count,A1_LORA_min,A4_LORA_count,A5_BLE_count,A2_LORA_snr_mean,A2_LORA_mean,A3_WIFI_count,A2_LORA_min,A2_BLE_count,DIFF_LORA_A4_A5,A5_WIFI_count,A4_LORA_min,A4_BLE_count,A1_LORA_std,A1_BLE_count,A3_BLE_std,A2_WIFI_count,A5_BLE_std,A4_WIFI_count,A1_LORA_snr_std,A1_WIFI_count,A3_LORA_snr_std,A3_WIFI_std,A2_BLE_std,A5_WIFI_std,A4_BLE_std,A1_BLE_std,A4_LORA_std,A4_LORA_snr_std,A1_WIFI_std,A3_LORA_std,A5_LORA_std,A2_LORA_count,A5_LORA_snr_std,A1_LORA_rate,A2_LORA_snr_std,A5_LORA_rate,A3_LORA_rate,A4_LORA_rate,A2_LORA_rate
12.84245,80.15412,-26.66666666666667,-31.33333333333333,-91.0,-91.0,-83.0,-85.0,-23.266666666666666,-93.33333333333331,-91.0,-85.5,-88.66666666666667,-91.0,-95.0,-95.0,-86.0,-92.0,-95.0,-120.0,-86,-95.0,-91.0,-23.266666666666666,-120.0,-7.319540229885064,-96.73333333333332,-120.0,-91.0,-120.0,14.766666666666666,-120.0,0.0,-120.0,-120.0,-91.0,-109,-120.0,-120.0,-120.0,-30.58620689655173,-120.0,0.0,-20.0,-120.0,-120.0,-8.5,4.666666666666657,7.758333333333334,-120.0,-83.0,-30.58620689655173,-89.41379310344827,-7.0,-106.0,29.0,-8.5,11.133928571428571,-98.0,-111.5,-120.0,30,6.0,-120.0,6.0,3.0,-20.0,-120.0,4.0,-120.0,1.0,-22.08620689655173,1.0,-116.0,1.0,0.0,0.0,3.8815804341359033,0.0,2.081665999466133,0.0,0.0,0.0,3.772908951197072,0.5773502691896257,0.0,0.0,0.0,0.0,4.08656334834051,2.1330729007701543,0.0,5.051004224722141,4.101543623871647,0.0,1.098151103701511,0.0,0.0,0.9666666666666668,1.0,0.2,0.0
12.84238,80.15414,-29.40000000000001,-32.85714285714286,-88.0,-88.0,-85.0,-79.0,-36.900000000000006,-90.6,-88.0,-82.33333333333333,-87.14285714285714,-88.0,-93.0,-91.0,-84.0,-90.0,-91.0,-120.0,-76,-91.0,-91.0,-36.900000000000006,-120.0,9.433333333333335,-83.1,-120.0,-92.0,-120.0,29.47142857142857,-120.0,0.0,-89.0,-120.0,-93.0,-93,-90.0,-120.0,-120.0,-27.46666666666667,-120.0,0.0,-20.0,-91.0,-120.0,-7.428571428571431,3.4571428571428555,12.4375,-120.0,-84.0,-27.46666666666667,-92.53333333333332,-4.583333333333333,-109.0,30.0,-7.428571428571431,10.962962962962964,-105.0,-112.57142857142856,-120.0,30,7.0,-120.0,7.0,5.0,-20.0,-120.0,3.0,-120.0,1.0,-20.03809523809524,2.0,-117.0,2.0,0.0,0.0,1.772810520855837,0.0,1.949358868961793,2.0,0.0,0.0,0.3848348036326191,2.8867513459481287,0.0,0.0,1.4142135623730951,0.0,2.8784916685156974,1.3291601358251257,0.0,4.146872523256283,5.237354776742862,0.0,1.1719963731068022,0.0,0.0,1.0,1.0,0.2333333333333333,0.0
12.84226,80.15416,-7.5,-16.700000000000003,-89.0,-87.0,-77.0,-75.0,-42.93103448275862,-90.5,-88.5,-81.22222222222223,-81.3,-90.0,-92.0,-91.0,-89.0,-85.0,-91.0,-120.0,-67,-91.0,-120.0,-42.93103448275862,-120.0,33.55008210180624,-77.06896551724138,-120.0,-120.0,-120.0,43.26436781609195,-98.0,0.0,-120.0,-120.0,-120.0,-85,-120.0,-120.0,-98.0,-9.38095238095238,-120.0,0.0,-20.0,-120.0,-98.0,0.3333333333333286,9.200000000000005,12.5,-120.0,-105.0,-9.38095238095238,-110.61904761904762,-10.0,-119.0,21.0,0.3333333333333286,-3.202380952380953,-122.0,-120.33333333333331,-120.0,29,10.0,-120.0,3.0,4.0,-20.0,-120.0,9.0,-120.0,1.0,-9.714285714285708,4.0,-121.0,0.0,0.0,1.0,2.7908580918579307,0.0,1.2909944487358056,0.0,0.0,0.0,0.7684511964850536,4.176654695380556,0.0,1.2909944487358056,0.0,0.0,1.1547005383792517,1.0897247358851685,0.0,5.27074835078852,5.1814688117964245,0.0,4.428331406706034,0.0,0.0,0.7,0.9666666666666668,0.1,0.0
12.84215,80.15413,-32.8,-37.0,-86.0,-87.0,-78.0,-77.0,-41.2,-87.2,-89.33333333333333,-82.77777777777777,-83.0,-92.0,-88.0,-87.0,-92.0,-88.0,-88.5,-88.0,-69,-90.0,-120.0,-41.2,-88.0,37.2,-78.8,-88.0,-120.0,-120.0,40.03333333333333,-120.0,0.0,-120.0,-120.0,-120.0,-91,-120.0,-120.0,-120.0,-4.0,-120.0,0.0,-20.0,-120.0,-120.0,-1.1666666666666714,4.200000000000003,12.858333333333333,-120.0,-114.0,-4.0,-116.0,-10.375,-116.0,8.0,-1.1666666666666714,-10.555555555555555,-119.0,-118.83333333333331,-120.0,30,7.0,-120.0,6.0,5.0,-20.0,-120.0,9.0,-120.0,2.0,-2.8333333333333286,3.0,-121.0,0.0,0.0,0.0,3.559026084010437,1.0,0.8366600265340756,0.0,0.0,0.0,0.8873714898054479,4.893306085301067,2.1213203435596424,2.516611478423584,0.0,0.0,1.7224014243685082,1.2524975049875349,0.0,5.78583287599681,1.6035674514745464,0.0,1.519548544067539,0.0,0.0,0.2666666666666666,1.0,0.2,0.0
12.8422,80.15411,-27.28571428571429,-34.0,-90.0,-91.0,-80.0,-79.0,-41.79310344827586,-92.71428571428572,-91.0,-82.55555555555556,-86.0,-91.0,-95.0,-92.0,-89.0,-92.0,-93.0,-93.0,-67,-94.0,-120.0,-41.79310344827586,-93.0,34.14310344827585,-78.20689655172414,-93.0,-120.0,-120.0,37.79310344827586,-120.0,0.0,-120.0,-120.0,-120.0,-92,-120.0,-120.0,-120.0,-7.650000000000006,-120.0,0.0,-20.0,-120.0,-120.0,-4.0,6.714285714285708,12.655172413793103,-120.0,-105.0,-7.650000000000006,-112.35,-8.4375,-115.0,20.0,-4.0,-6.975,-118.0,-116.0,-120.0,29,6.0,-120.0,4.0,7.0,-20.0,-120.0,9.0,-120.0,3.0,-3.6500000000000057,3.0,-117.0,0.0,0.0,0.0,5.291502622129181,1.0,1.9760470401187076,0.0,0.0,0.0,0.7301351180708912,3.574601764921203,1.0,0.0,0.0,0.0,0.816496580927726,1.143368561167687,0.0,6.526754336382493,3.645833959899696,0.0,3.6281973195339976,0.0,0.0,0.6666666666666666,0.9666666666666668,0.1333333333333333,0.0
12.84226,80.15409,-5.0,-10.57142857142857,-84.0,-83.0,-81.0,-80.0,-42.0,-90.0,-87.75,-83.28571428571429,-84.42857142857143,-94.0,-94.0,-88.0,-87.0,-89.0,-91.75,-85.0,-69,-94.0,-120.0,-42.0,-85.0,34.111111111111114,-78.0,-85.0,-120.0,-120.0,34.5,-95.0,0.0,-120.0,-120.0,-120.0,-89,-120.0,-120.0,-95.0,-7.888888888888886,-120.0,0.0,-20.0,-120.0,-95.0,-7.5,5.571428571428569,12.464285714285714,-120.0,-98.0,-7.888888888888886,-112.11111111111111,-9.375,-111.0,18.0,-7.5,-7.808823529411764,-120.0,-112.5,-120.0,29,7.0,-120.0,2.0,7.0,-20.0,-120.0,7.0,-120.0,4.0,-0.3888888888888857,4.0,-114.0,0.0,0.0,1.0,2.9920529661723823,1.0,3.651483716701108,0.0,0.0,0.0,0.5841830545897762,3.039423504234847,2.6299556396765835,4.856267428111155,0.0,0.0,2.1213203435596424,0.8838834764831844,0.0,4.58257569495584,6.201412447166313,0.0,3.809455148628445,0.0,0.0,0.6,0.9666666666666668,0.0666666666666666,0.0
12.84232,80.15408,-29.33333333333333,-33.75,-90.0,-88.0,-84.0,-83.0,-33.733333333333334,-90.66666666666669,-88.0,-85.875,-86.25,-88.0,-91.0,-120.0,-89.0,-89.0,-120.0,-120.0,-77,-120.0,-95.0,-33.733333333333334,-120.0,3.698850574712651,-86.26666666666667,-120.0,-95.0,-120.0,24.23333333333333,-120.0,0.0,-120.0,-120.0,-95.0,-100,-120.0,-120.0,-120.0,-30.034482758620683,-120.0,0.0,-20.0,-120.0,-120.0,-9.5,4.416666666666671,11.160714285714286,-120.0,-81.0,-30.034482758620683,-89.96551724137932,-7.625,-109.0,29.0,-9.5,8.887931034482758,-100.0,-110.5,-120.0,30,4.0,-120.0,2.0,3.0,-20.0,-120.0,8.0,-120.0,0.0,-20.534482758620683,1.0,-112.0,1.0,0.0,0.0,2.217355782608345,0.0,0.5773502691896257,0.0,0.0,0.0,1.478572706591478,2.356601669474803,0.0,0.0,0.0,0.0,2.1213203435596424,1.9445436482630056,0.0,5.264934969198106,5.427988042285293,0.0,2.895953308757319,0.0,0.0,0.9666666666666668,1.0,0.0666666666666666,0.0
12.84238,80.15407,-28.0,-30.0,-92.0,-90.0,-81.0,-82.0,-26.84615384615384,-92.0,-90.0,-86.8,-90.0,-90.0,-92.0,-94.0,-92.0,-96.0,-94.0,-120.0,-83,-94.0,-89.0,-26.84615384615384,-120.0,-5.222811671087541,-93.15384615384616,-120.0,-91.0,-120.0,26.84615384615384,-120.0,0.0,-89.0,-120.0,-93.0,-101,-90.0,-120.0,-120.0,-32.06896551724138,-120.0,0.0,-20.0,-91.0,-120.0,0.0,2.0,8.107142857142858,-120.0,-81.0,-32.06896551724138,-87.93103448275862,-20.0,-120.0,29.0,0.0,10.5,-99.0,-120.0,-120.0,26,4.0,-120.0,0.0,1.0,-20.0,-120.0,5.0,-120.0,1.0,-32.06896551724138,2.0,-120.0,4.0,0.0,0.0,6.683312551921141,0.0,0.0,5.0,0.0,0.0,3.02950656921388,3.7013511046643495,0.0,0.0,1.8257418583505536,0.0,0.0,0.0,0.0,4.469383024018485,4.869225770685862,0.0,1.7219175357722565,0.0,0.0,0.9666666666666668,0.8666666666666667,0.0,0.0
12.84244,80.15405,-28.0,-28.200000000000003,-90.0,-91.0,-89.0,-90.0,-32.92857142857143,-92.0,-91.0,-90.5,-91.8,-91.0,-95.0,-92.0,-91.0,-95.0,-92.0,-120.0,-80,-92.0,-87.0,-32.92857142857143,-120.0,1.6785714285714306,-87.07142857142857,-120.0,-89.8,-120.0,19.26190476190476,-120.0,0.0,-84.0,-120.0,-94.0,-97,-88.5,-120.0,-120.0,-31.25,-120.0,0.0,-20.0,-93.0,-120.0,-13.666666666666671,0.2000000000000028,11.203703703703704,-120.0,-84.0,-31.25,-88.75,-5.4,-106.0,28.0,-13.666666666666671,11.125,-94.0,-106.33333333333331,-120.0,28,5.0,-120.0,3.0,5.0,-20.0,-120.0,2.0,-120.0,2.0,-17.58333333333333,2.0,-107.0,5.0,0.0,0.0,2.280350850198276,0.0,2.345207879911715,2.0,0.0,0.0,1.400612910199147,0.7071067811865476,0.0,0.0,2.7748873851023217,0.0,0.5773502691896257,4.285148772213166,0.0,4.658155503889141,2.270992603996633,0.0,0.7322909257938405,0.0,0.0,0.9333333333333332,0.9333333333333332,0.1,0.0
12.84262,80.15399,-32.0,-28.33333333333333,-84.0,-79.0,-91.0,-91.0,-28.53571428571429,-88.0,-84.75,-91.33333333333331,-91.66666666666669,-90.0,-92.0,-91.0,-92.0,-92.0,-94.0,-89.0,-86,-96.0,-83.0,-28.53571428571429,-89.0,19.64682539682541,-91.46428571428572,-89.0,-87.14285714285714,-120.0,21.22321428571429,-120.0,0.0,-82.0,-120.0,-91.0,-100,-84.42857142857143,-120.0,-120.0,-8.888888888888886,-120.0,0.0,-20.0,-87.0,-120.0,-7.3125,-3.666666666666672,11.212962962962964,-120.0,-103.0,-8.888888888888886,-111.11111111111111,-6.03125,-109.0,27.0,-7.3125,-3.814814814814815,-120.0,-112.6875,-120.0,28,3.0,-120.0,16.0,9.0,-20.0,-120.0,3.0,-120.0,3.0,-1.5763888888888855,8.0,-116.0,7.0,0.0,0.0,0.5773502691896257,1.0,2.23606797749979,7.0,0.0,0.0,1.0136180998885391,0.5773502691896257,2.6457513110645907,4.713203338949606,2.9680841985233184,0.0,1.9568256607747831,1.5380588415272023,0.0,3.167919551648098,4.466398767320038,0.0,4.502986505019471,0.0,0.0,0.9,0.9333333333333332,0.5333333333333333,0.0
